weight,relation,attr_dict
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_de5b38556d494491054b1f657c6bd6e5758f920a9ca065209726fdd6f37d4234', 'target': 'Domain_61f338013a08b303e2dc3b45f3d906ee7f7637ae799e126a67993f01c1a6ce8b'}"
1,r_asn,"{'relation': 'r_asn', 'source': 'IP_e22b4388723c2809c1e5712c1da0c4270f2e409b11c4f01ee75caf1e342b05c6', 'target': 'ASN_99fdfffd6903a124519df33f4b37e1b45bc7234f26c783f7254f09235b9ca30f'}"
1,r_cidr,"{'relation': 'r_cidr', 'source': 'IP_e22b4388723c2809c1e5712c1da0c4270f2e409b11c4f01ee75caf1e342b05c6', 'target': 'IP_CIDR_9290d56396d24ee68c945c026c20ab75e1f9fd8bcf85d308b91c12df80b55685'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_33abf8bc7d705827fd6214031ca948bafa384ab0f90832dc71cf66c012926416', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_d7528171857e0e84f5da3d1dd08061fd523e57dba217266552f9308b588ef9a9', 'target': 'Domain_83f8178ae6d337a409b437f77736370c6dc57c94d8050f8d020f13745a2a3a66'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_51d0a331dc0d6b6a3954b8321f00666b5409899aa776f897e29c7274c37e723b', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_51d0a331dc0d6b6a3954b8321f00666b5409899aa776f897e29c7274c37e723b', 'target': 'Domain_9166bef50d96ad3d084b398cb449eb9881f3f9c6cd7faf0e0e5af57c18bccde6'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_6fa2718c67e955b8e6b24b8c4ff41d44e7691708318b70a84d1d9e5d392ef1a7', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_97eaabb5cfb8d8e23b3719740dc3d1986383414c06a4b131ee347131dde57cd0', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_97eaabb5cfb8d8e23b3719740dc3d1986383414c06a4b131ee347131dde57cd0', 'target': 'Domain_8b90c91948fef31eec7323884dcaaf4b60201ba591d6288d71e9a38df63659f1'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_83f8178ae6d337a409b437f77736370c6dc57c94d8050f8d020f13745a2a3a66', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_83f8178ae6d337a409b437f77736370c6dc57c94d8050f8d020f13745a2a3a66', 'target': 'Domain_d7528171857e0e84f5da3d1dd08061fd523e57dba217266552f9308b588ef9a9'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_975b925432f61075c66942e95b3deab0d4622be890a216f37f1bc87d017f8ad9', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_975b925432f61075c66942e95b3deab0d4622be890a216f37f1bc87d017f8ad9', 'target': 'Domain_181054ae211d8a55a76ddfce12c60bcc8ea9b0e1df39d070bdd9ca4edfa7cf7c'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_2b59dbd7e8854d4a6cdab490b8474194eb76c06f7516721bfd927953e6792d0c', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_33a7c344b637e90ac0c0d680564653235207e6b87edcb9d2bec3ed7ba84593bd', 'target': 'Domain_6a74ec8e5506d03291c6d4e9c03234647666828b752f73b5d416fd34e1813496'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_bd892afc54b708605082fb0fe3a8a910bd5d473a24c81c365b62cc5fcfc1c593', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_9d3f88d2decbc2f2e035f6ce688707a9fe70df2b4e64c1d0f6b731747e07b8fe', 'target': 'Domain_17192631046c49d3a06549fb562f88cc60aaa1c69cc59f2d6684d2c996a45efd'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_d82342c04090826c1c54521399f88573e58aae27f5bf95c4a55637cb5b78a136', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_d82342c04090826c1c54521399f88573e58aae27f5bf95c4a55637cb5b78a136', 'target': 'Domain_316c3bcd780628aed4eb480ec698d4f4af2a6c4b2410dbc4eb450026b0328a2e'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_9c1983bdf2ddf96c4bac7cabc4a3a90048643e9a1e53ee5ca0f0a7d245ef5268', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_57d2eff6fae33549094260bdec217afe0efa5266c614c44d3bb1c5d55db91491', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_57d2eff6fae33549094260bdec217afe0efa5266c614c44d3bb1c5d55db91491', 'target': 'Domain_2b1d3bc88c29f712f04a124beae5fdccfe653642cc85dcbb2156c219ad6d6099'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_9166bef50d96ad3d084b398cb449eb9881f3f9c6cd7faf0e0e5af57c18bccde6', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_33c7a10a08a007e342c4921e5decda391a119bc19a75216c29b08e0046e6fbf7', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_dab9e6ceba1005a187b614f58bae14aae215f485277398c2cf57711ebfd6b666', 'target': 'Domain_e899bc4707c2c759e470f99c4c75b218fb17d8d6ba9c882d72be9e342c027923'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_949d02b468a0d4c6689c0b95c59769d0282092339905ffd02246186431dd9b1f', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_0c1a0248f6c819c26e4232c63d32b541ca255156f2de76aad3cea456b8e098ba', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_0c1a0248f6c819c26e4232c63d32b541ca255156f2de76aad3cea456b8e098ba', 'target': 'Domain_54db8f6991aa3e382fa01df7df9703055553cca566979dfc52d99894cf2cdce5'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_5a03f2bb4004d41c166b1eb1b1c47e1b69545e8f6b4ec9042db14aaca0027b27', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_5a03f2bb4004d41c166b1eb1b1c47e1b69545e8f6b4ec9042db14aaca0027b27', 'target': 'Domain_a245bb3126e7edd0c1f860eb15fd2c1ad16c28e55b17db467213ab7790f00d4a'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_d431c1ccefec912ecf2585cd9a87db7605f25ac386606c111fc2f4253844e1d9', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_2b3046337f0cd528649258eed345d912e8321b48f4f152f6a0467b5a39443d61', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_efdeccc36c966789bfbdd4c93b59cd163386955f3604d3b7bf53f9010de42706', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_efdeccc36c966789bfbdd4c93b59cd163386955f3604d3b7bf53f9010de42706', 'target': 'Domain_0838d13bef318dea0b30727fe9394a17c26ad761474c5ed72ad86603a0c253c5'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_efdeccc36c966789bfbdd4c93b59cd163386955f3604d3b7bf53f9010de42706', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_a7ac67c4bd9f6625ee424d1079994acbce385fbc180177794ce2165a5386fd39', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_2657fa5ea210cd18ce8efb8c81a4627bc0a8ff2590c8a1a4722bc7bbaefb5d44', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_2657fa5ea210cd18ce8efb8c81a4627bc0a8ff2590c8a1a4722bc7bbaefb5d44', 'target': 'Domain_0a508b186579e4040ba632efde0ca76c30c40ee7f96b94c5c23e58f2472fb1be'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_2657fa5ea210cd18ce8efb8c81a4627bc0a8ff2590c8a1a4722bc7bbaefb5d44', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_33531434ed935061f8ce3884ed31777204f21c90d54cf3a23ce2295477bb5be4', 'target': 'Domain_015c026a2df98bfef6a3aec7955d3740e2535f97e3e0075eb3deb6e9dbabbb89'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_9b10bc43e5b27b3e35f337e65095e5f6162602cb26325caffe669842a4cd5941', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_a241343b44ca507fbdb8f8e362b95bfcb24481aa9693d9116e96ca908db69741', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_a241343b44ca507fbdb8f8e362b95bfcb24481aa9693d9116e96ca908db69741', 'target': 'Domain_5bb644bbe0cd945e7331df5215818a966d439f9cf7e854d15c4649c12468c3c6'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_ad146d4cb8e5863968a9a45ea98ffeeb51fc839dd2c9fa7bc703a5ded99015d6', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_ad146d4cb8e5863968a9a45ea98ffeeb51fc839dd2c9fa7bc703a5ded99015d6', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_a245bb3126e7edd0c1f860eb15fd2c1ad16c28e55b17db467213ab7790f00d4a', 'target': 'Domain_5a03f2bb4004d41c166b1eb1b1c47e1b69545e8f6b4ec9042db14aaca0027b27'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_2053f0e7d3061006cee28cf9160c12d2cc4d6c6e7d7d8feda990dfa0f9f37436', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_b1ad6a7f36ef3f26e743502d3d9ba4e08e30af5d87baa1452ef523e1ce7496b4', 'target': 'Domain_68b211bc47be834114fd5f9946f5c6061375c37882095917bc2db586f89f4b67'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_aa12159c3c49727e638a6b4d842a23b95f732c39d3b8c218ce29042a4bda6928', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_aa12159c3c49727e638a6b4d842a23b95f732c39d3b8c218ce29042a4bda6928', 'target': 'Domain_573f45022610837ea3c44fc5b3c224c8ba8855431bf32ae4d1123bf5a853fa4f'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_54db8f6991aa3e382fa01df7df9703055553cca566979dfc52d99894cf2cdce5', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_82cb86e6ecb8aec534758296d195660a9e026d8681fbe29723a8bc19fd95ccd3', 'target': 'Domain_59f2a03271434cd797e34bdca1940ab7d15cdaf87759742dd3012d9fca8aa1ad'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_92372d386f244a15cc23a87246e166002e2e6230098381e09dcf8a2c930093ff', 'target': 'Domain_9450eb53e9b8b5b921ceafdf687ba2ffa9b4dbd7a32b42129c4026838e1bce72'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_94241817b27b194faf62b487f5fbbc8193cb9eee8f6889bbe9e2bfd9e746510c', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_94241817b27b194faf62b487f5fbbc8193cb9eee8f6889bbe9e2bfd9e746510c', 'target': 'Domain_08cddabf461316cf5d46911428177077c3ed1521404a2ce597866d460418a310'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_d3d782811791be0eb6acccbb4f871b9679dba1efa608f91bbfd0e113c04c6a7b', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_d3d782811791be0eb6acccbb4f871b9679dba1efa608f91bbfd0e113c04c6a7b', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_469eef41be34e28cb51b9bb7e6463d5d955dcf09945745192fbc83e7d64455ac', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_469eef41be34e28cb51b9bb7e6463d5d955dcf09945745192fbc83e7d64455ac', 'target': 'Domain_14cdf109414deee3cfdd3cfc6c81cc87858da08a336f1c126c82e51c4a0eec93'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_66aae0078c531ae6abccead9533fb4519482ad67bd8d2d5c4525f0347776238f', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_66aae0078c531ae6abccead9533fb4519482ad67bd8d2d5c4525f0347776238f', 'target': 'Domain_f1d8c913ed90d1893536d73662f50016ea2e71e9bb4b62491dc1c63b86e080ba'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_33ae1e132ca62a319531d8fee4ce554bfb59c8913cf64ba07d36eb627a84dd50', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_33ae1e132ca62a319531d8fee4ce554bfb59c8913cf64ba07d36eb627a84dd50', 'target': 'Domain_382063ec5894e0ab97be4a4e059ed063a03ae2505b365fa83889b0419758a6d3'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_13e9bc6b3082bdb6f76753ee52b258d8223ecc69b9c70b35c30e9214a10d6073', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_2988541aef80a2ff89325f28ece78fd7915b6e2ca68060e84421e7f6e5020b85', 'target': 'Domain_41aab3aff5f6a44717aadbaefaf4faa2737ac8dc1db4ecc11651f31ea79cedb6'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_2988541aef80a2ff89325f28ece78fd7915b6e2ca68060e84421e7f6e5020b85', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_1804855ea79a75281cf4edae3436bd0dae78e0a3cb1704335a780d56d814f708', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_1804855ea79a75281cf4edae3436bd0dae78e0a3cb1704335a780d56d814f708', 'target': 'Domain_2b3046337f0cd528649258eed345d912e8321b48f4f152f6a0467b5a39443d61'}"
4,r_dns_a,"{'relation': 'r_dns_a', 'source': 'Domain_6da49c15b6a56e09327c60535e1915d0a74d4a4f9570eacfaedd81bc49c36517', 'target': 'IP_be80f8d9f371531e2c6985006ff21d2bd9b60abe5472669788bca40431aaefc0'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_f6e8279ed385ec3960984044caa3baf28fdf614e2ebde34f88a9769b5d4d43b6', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_a8c3a65b9febc4900f19ce66009b7474cb47cf2c8d6181e9a8c7968bfa278551', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_56f75dc84f1310a13032a49dc622e31e2df6611f4625b998998fd61124bb53c4', 'target': 'Domain_b3d8afb6d2f6a5d48e47230b053f64cafb84c6c278565a684c05a9e1a24f3f1e'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_56f75dc84f1310a13032a49dc622e31e2df6611f4625b998998fd61124bb53c4', 'target': 'Domain_7c9211be3d00b29eab4ef7e13dbd08c253e7a5260a0ca5362e2c23ef2d5f40b1'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_27270f6ec986531e199d7aef25a581cd1e2d1fdf5ce6f884b497216120cf7f2b', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_27270f6ec986531e199d7aef25a581cd1e2d1fdf5ce6f884b497216120cf7f2b', 'target': 'Domain_91724176f5bf0bae3bae9d5450b97d56f2f609069b0d506e4d09b416336283aa'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_27270f6ec986531e199d7aef25a581cd1e2d1fdf5ce6f884b497216120cf7f2b', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_8243f958d5b15f09819ccdac94ff1ef9e712c564a54903532c7477f183dd3ef1', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_8243f958d5b15f09819ccdac94ff1ef9e712c564a54903532c7477f183dd3ef1', 'target': 'Domain_49d249f3622b81e17ce4c1252ac3299149c79406c6cc29ea7fefcbcb682d7179'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_6d826ed0f5852c018a767a1f750918441121340b71c82cefa5f2aef231ccd757', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_6d826ed0f5852c018a767a1f750918441121340b71c82cefa5f2aef231ccd757', 'target': 'Domain_41c4c5bce4ac965998f3a0b643200023e4049e16739416c89daeb94dca8f9789'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_ea40644f302b5651bfa455da6ba776b7a083fa225be5c16739da094ac2ca36ca', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_64ef32fb6b3aea87f04f9d76c7094befd928f2c740fd67fb4033008afb009c0c', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_6ea6f969c7456605d4ebcdd15b70761d6bfe95d42df5ddb1b6770fd63b2ed0c7', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_cdc60ecb4349720435a4667fcb8a1b54200581b511606e5dfcb95fe8086714ef', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_cdc60ecb4349720435a4667fcb8a1b54200581b511606e5dfcb95fe8086714ef', 'target': 'Domain_928cb9f6f60a6e04376def6333e5bad7b1e4b744ec0f77c51bfbc1845e75f07e'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_35722d414c1e5a0b143f4540b75e8a74691eadc82d5d013034c42eab51adfea7', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_0b71f764477e93d70c044cf504549ff96235877f9ff2c7ae8de1e7965660c048', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_0b71f764477e93d70c044cf504549ff96235877f9ff2c7ae8de1e7965660c048', 'target': 'Domain_d97daf65cee5baf5e4d1a8361f44c771129f2d8aa13f1edd8a2b0b52a4bd9bed'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_310be1143b09708101c95e095ae799896729e9ca2cfb8187b83ac9a27282c24a', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_310be1143b09708101c95e095ae799896729e9ca2cfb8187b83ac9a27282c24a', 'target': 'Domain_24b23f56753c6ca453dedba287ca1b574d3c456b1830bc5e11152ded63bd746f'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_310be1143b09708101c95e095ae799896729e9ca2cfb8187b83ac9a27282c24a', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_b792595c42907341832db523e2ddfa8630cf0c962c9210403dcef01c35e3ddbf', 'target': 'Domain_eb1e105098519da5118649e4f287fbaae98801d115c4541dedc3734fa5cb2704'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_6ceb5199f7c4981d90d9b072bc3409a97baed3a65a4cce86a5e1434b1c2f98b9', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_41aab3aff5f6a44717aadbaefaf4faa2737ac8dc1db4ecc11651f31ea79cedb6', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_1c25dc745eb82bc32bf035e8b13d8a2e438a79e3acec09d0808176ce6aa91a06', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_1c25dc745eb82bc32bf035e8b13d8a2e438a79e3acec09d0808176ce6aa91a06', 'target': 'Domain_c1fbcbe824e7e6ebe0d521e0a9eadd458c91ff3452cc9703c6bc2c0c1d798ffe'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_1fe67ba2ec3546bcb87caad71675021c76ffb784b7b57f2022c4f58a79d23a07', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_1fe67ba2ec3546bcb87caad71675021c76ffb784b7b57f2022c4f58a79d23a07', 'target': 'Domain_d4f3506956340560aa79d7f3316031fb62320db2c3c14107e1be1bb57506399f'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_1fe67ba2ec3546bcb87caad71675021c76ffb784b7b57f2022c4f58a79d23a07', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_99621fc7c709ee0499b54535e49d9898523ccf3eadcec88c89938a5e1cbf5212', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_99621fc7c709ee0499b54535e49d9898523ccf3eadcec88c89938a5e1cbf5212', 'target': 'Domain_35722d414c1e5a0b143f4540b75e8a74691eadc82d5d013034c42eab51adfea7'}"
4,r_cert,"{'relation': 'r_cert', 'source': 'Domain_6a74ec8e5506d03291c6d4e9c03234647666828b752f73b5d416fd34e1813496', 'target': 'Cert_87646b0f3e6fe83ef4e8b49f90848f9e0a5f635c15ff10f98132cf1637e961ff'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_6a74ec8e5506d03291c6d4e9c03234647666828b752f73b5d416fd34e1813496', 'target': 'Domain_33a7c344b637e90ac0c0d680564653235207e6b87edcb9d2bec3ed7ba84593bd'}"
4,r_subdomain,"{'relation': 'r_subdomain', 'source': 'Domain_6a74ec8e5506d03291c6d4e9c03234647666828b752f73b5d416fd34e1813496', 'target': 'Domain_200cb9d7efa884a6e74cbc9e5cd54edd651538cfb03ad7e22531928cbc21d549'}"
2,r_cname,"{'relation': 'r_cname', 'source': 'Domain_da2f71d58ad5f81f9feee38d6827e881932580895eb63ef24cdfa91e8dfedba1', 'target': 'Domain_649de7fe565b7626972a62113bfcbe999d20e178d89d9c4f4b3fdf0de69d6aee'}"
